Unnamed: 0,hid,bid,state,uid,pid,text,prev_text,next_text,context_text,speaker_position,prev_speaker_position,next_speaker_position,is_legislator,is_committee_member,relative_position,word_count,mentions_bills,has_bill_action,has_presentation_cue,has_motion_cue,has_vote_cue,has_disposition_cue,aye_count,no_count,stage_label
199,52363,CA_201720180AB262,CA,56,85,"Respectfully ask for your aye vote. Thank you for your consideration and thoughtful questions, colleagues.","Thank you very much. Okay, and I'm a co-author on this bill, and I have a do pass, yes recommendation and I also think we need to continue to work on this. I think it is a big, bold idea. While we were doing our bill brainstorming, this is one of the issues that came up from one of the best minds in California, an economist about how if we really want to put California first and make sure our values align with our policy, then this makes a lot of good sense. But we also understood that it would be complicated to be able to get it just right, so I appreciate your willingness to continue to work on this as we move forward. And Secretary, please call the roll. Would you like to close Mr. Bonta?","The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye.","PREV: Thank you very much. Okay, and I'm a co-author on this bill, and I have a do pass, yes recommendation and I also think we need to continue to work on this. I think it is a big, bold idea. While we were doing our bill brainstorming, this is one of the issues that came up from one of the best minds in California, an economist about how if we really want to put California first and make sure our values align with our policy, then this makes a lot of good sense. But we also understood that it would be complicated to be able to get it just right, so I appreciate your willingness to continue to work on this as we move forward. And Secretary, please call the roll. Would you like to close Mr. Bonta? CURR: Respectfully ask for your aye vote. Thank you for your consideration and thoughtful questions, colleagues. NEXT: The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.SECRETARY,1,0,0.918032786885246,15,0,0,0,0,0,0,1,0,motion
200,52363,CA_201720180AB262,CA,57,2998,"The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye.","Respectfully ask for your aye vote. Thank you for your consideration and thoughtful questions, colleagues.","Okay, that bill will be on call.","PREV: Respectfully ask for your aye vote. Thank you for your consideration and thoughtful questions, colleagues. CURR: The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye. NEXT: Okay, that bill will be on call.",SpeakerPositionEnum.SECRETARY,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,0,0,0.9344262295081968,32,0,0,0,1,1,0,4,0,vote
201,52363,CA_201720180AB262,CA,58,165448,"Okay, that bill will be on call.","The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye.",Thank you very much.,"PREV: The motion is do pass and be re-referred to the Committee on Natural Resources. Talamantes Eggman. Aye. Talamantes Eggman, aye. Lackey, not voting. Burke, Flora, Frazier. Medina, aye. Quirk-Silva, aye. CURR: Okay, that bill will be on call. NEXT: Thank you very much.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.SECRETARY,SpeakerPositionEnum.LEGISLATOR,1,1,0.9508196721311476,7,0,0,0,0,0,0,0,0,bill_focus_or_presentation
202,52363,CA_201720180AB262,CA,59,85,Thank you very much.,"Okay, that bill will be on call.",Thank you.,"PREV: Okay, that bill will be on call. CURR: Thank you very much. NEXT: Thank you.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.CHAIRMAN,1,0,0.9672131147540984,4,0,0,0,0,0,0,0,0,bill_focus_or_presentation
203,52363,CA_201720180AB262,CA,60,165448,Thank you.,Thank you very much.,"Thank you, colleagues and staff and Ms. Madam Chair.","PREV: Thank you very much. CURR: Thank you. NEXT: Thank you, colleagues and staff and Ms. Madam Chair.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,1,0.9836065573770492,2,0,0,0,0,0,0,0,0,bill_focus_or_presentation
204,52363,CA_201720180AB262,CA,61,85,"Thank you, colleagues and staff and Ms. Madam Chair.",Thank you.,,"PREV: Thank you. CURR: Thank you, colleagues and staff and Ms. Madam Chair. NEXT: ",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,unknown,1,0,1.0,9,0,0,0,0,0,0,0,0,bill_focus_or_presentation
205,52363,CA_201720180AB1223,CA,0,101330,"Good morning Madame Chair and members. Good morning. We're pleased to present AB-1223, which requires state and local public entities to post their payments to construction general contractors on their website, very simple. I would like to draw attention to recent author amendments that would allow posting within 21 days of making a payment for any contracts in excess of $25,000. And only if the local jurisdiction maintains a website, obviously. Currently, there's a lack of transparency in regards to when general contractors are paid for a job performed by subcontractors on public construction projects. It frustrates the subcontractor's ability to get paid because they don't know when the general is. AB-1223 helps subcontractors by notifying them when the general contractor has been paid. And hopefully could result in more timely payments to the subcontractors, who as you know actually did the work and have to pay the staff and make sure that they do it in a timely manner according to the state rules. With me in support of AB-1223 is Skip Daum on behalf of the America Subcontractors Association of California and I thank you for your aye vote.",,"Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who-","PREV:  CURR: Good morning Madame Chair and members. Good morning. We're pleased to present AB-1223, which requires state and local public entities to post their payments to construction general contractors on their website, very simple. I would like to draw attention to recent author amendments that would allow posting within 21 days of making a payment for any contracts in excess of $25,000. And only if the local jurisdiction maintains a website, obviously. Currently, there's a lack of transparency in regards to when general contractors are paid for a job performed by subcontractors on public construction projects. It frustrates the subcontractor's ability to get paid because they don't know when the general is. AB-1223 helps subcontractors by notifying them when the general contractor has been paid. And hopefully could result in more timely payments to the subcontractors, who as you know actually did the work and have to pay the staff and make sure that they do it in a timely manner according to the state rules. With me in support of AB-1223 is Skip Daum on behalf of the America Subcontractors Association of California and I thank you for your aye vote. NEXT: Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who-",SpeakerPositionEnum.LEGISLATOR,unknown,SpeakerPositionEnum.NONLEGISLATOR,1,0,0.0,199,0,0,0,0,0,0,1,0,bill_focus_or_presentation
206,52363,CA_201720180AB1223,CA,1,198,"Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who-","Good morning Madame Chair and members. Good morning. We're pleased to present AB-1223, which requires state and local public entities to post their payments to construction general contractors on their website, very simple. I would like to draw attention to recent author amendments that would allow posting within 21 days of making a payment for any contracts in excess of $25,000. And only if the local jurisdiction maintains a website, obviously. Currently, there's a lack of transparency in regards to when general contractors are paid for a job performed by subcontractors on public construction projects. It frustrates the subcontractor's ability to get paid because they don't know when the general is. AB-1223 helps subcontractors by notifying them when the general contractor has been paid. And hopefully could result in more timely payments to the subcontractors, who as you know actually did the work and have to pay the staff and make sure that they do it in a timely manner according to the state rules. With me in support of AB-1223 is Skip Daum on behalf of the America Subcontractors Association of California and I thank you for your aye vote.","If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum.","PREV: Good morning Madame Chair and members. Good morning. We're pleased to present AB-1223, which requires state and local public entities to post their payments to construction general contractors on their website, very simple. I would like to draw attention to recent author amendments that would allow posting within 21 days of making a payment for any contracts in excess of $25,000. And only if the local jurisdiction maintains a website, obviously. Currently, there's a lack of transparency in regards to when general contractors are paid for a job performed by subcontractors on public construction projects. It frustrates the subcontractor's ability to get paid because they don't know when the general is. AB-1223 helps subcontractors by notifying them when the general contractor has been paid. And hopefully could result in more timely payments to the subcontractors, who as you know actually did the work and have to pay the staff and make sure that they do it in a timely manner according to the state rules. With me in support of AB-1223 is Skip Daum on behalf of the America Subcontractors Association of California and I thank you for your aye vote. CURR: Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who- NEXT: If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.CHAIRMAN,0,0,0.0384615384615384,62,0,0,0,0,0,0,0,0,public_testimony
207,52363,CA_201720180AB1223,CA,2,165448,"If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum.","Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who-","Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support.","PREV: Thank you. Thanks Madam Speaker, Madam Chair, Skip Daum on behalf of the America Subcontractors Association of California. Particularly want to thank the Chair and thank the Committee consultant for arduous work in the last week, I appreciate their efforts. Yes, as the author has said this is an era of transparency and disclosures and accountability to the taxpayers, and those who- CURR: If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum. NEXT: Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support.",SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.0769230769230769,30,0,0,0,0,0,0,0,0,bill_focus_or_presentation
208,52363,CA_201720180AB1223,CA,3,198,"Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support.","If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum.","Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you.","PREV: If I can interrupt for one moment, please, and ask Mr Lackey to take over as I need to go present in another Committee and we'll maintain our quorum. CURR: Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support. NEXT: Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,0,0,0.1153846153846153,277,0,0,1,0,0,0,0,0,public_testimony
209,52363,CA_201720180AB1223,CA,4,101885,"Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you.","Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support.",I might add that this also is particularly helpful to small and emerging contractors.,"PREV: Good. Thank you. Mr. Chairman, thank you. For more than 10 years, this policy of posting payments to public entity's contractors has been successful. CalTrans has been doing this for more than 10 years. So subcontractors may in fact go online 24/7 and see whether or not their general contractor has been paid for the work that the subcontractor's performed for them. So it gives them adequate notice to then say okay, we see by virtue of this posting that in deed the public entity has paid you and we are now asking that you pay us in a timely manner which by law should be within a week or seven days but we know that it's commonly much longer than that. So with this information that is now available to them, which here to for may not have been in many, many cases they have a standing and they can verify the payment and therefore saying let's both live within the law. The essence of this bill is that it gives us public notice, it gives tax payers notice, it essentially gives us the means by which we may lawfully and correctly and properly with the facts, then approach a general contractor and say you've been paid, now let's pay me. So what it really does in the end, though, is avoids penalties, litigation, filing a bond notice, and things like that that can get complicated and very expensive to the subcontractor. As a matter of fact, both parties. So we see this as an easy remedy, one that's been proven to work, and we appreciate your support. CURR: Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you. NEXT: I might add that this also is particularly helpful to small and emerging contractors.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,0,0,0.1538461538461538,117,0,0,1,0,0,0,1,0,public_testimony
210,52363,CA_201720180AB1223,CA,5,198,I might add that this also is particularly helpful to small and emerging contractors.,"Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you.","Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition?","PREV: Mr Chairman members, Eddie Bernacci on behalf of the National Electrical Contractors Association, the California Legislative Conference, Plumbing, Heating, Piping Industry, Northern California Allied Trades, the Wall and Ceiling Alliance, and United Contractors. As previously stated, California's done an excellent job on establishing prompt payment statutes to benefit subcontractors so that they can stay whole and pay their suppliers, employees, and overhead. Where this falls short is that the timelines are all predicated on when the public agency pays the general contractor and that information is not readily available. This bill would provide sunshine into that, ensure that folks are being paid on time and limit litigation, and we would urge your aye vote, thank you. CURR: I might add that this also is particularly helpful to small and emerging contractors. NEXT: Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition?",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.VICE_CHAIRMAN,0,0,0.1923076923076923,14,0,0,0,0,0,0,0,0,public_testimony
211,52363,CA_201720180AB1223,CA,6,10,"Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition?",I might add that this also is particularly helpful to small and emerging contractors.,"Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you.","PREV: I might add that this also is particularly helpful to small and emerging contractors. CURR: Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition? NEXT: Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you.",SpeakerPositionEnum.VICE_CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.NONLEGISLATOR,1,1,0.2307692307692307,13,0,0,0,0,0,0,0,0,bill_focus_or_presentation
212,52363,CA_201720180AB1223,CA,7,170057,"Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you.","Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition?","Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close.","PREV: Okay, thank you. Yes. Okay, any other people here to support? Okay, opposition? CURR: Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you. NEXT: Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close.",SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.VICE_CHAIRMAN,SpeakerPositionEnum.VICE_CHAIRMAN,0,0,0.2692307692307692,198,0,0,1,0,1,0,0,4,vote
213,52363,CA_201720180AB1223,CA,8,10,"Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close.","Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you.","I respectfully I ask for your aye vote. I'm very familiar with the Public Records Act issue to require a subcontractor to do a Public Records Act request just doesn't make logical sense. And the the entities that are most in charge of the information should be able to provide the information and do it in a way that doesn't require anybody to make contact with anybody. Posting it on your website, if you already have a website, does not seem like a burden. And we changed it to within 21 days because there was concern about having to post it very quickly, that would be a burden. We tried to take some of the burdens off oflocal government and so, with all due respect, I would disagree with the opposition and respectfully ask for your aye vote.","PREV: Good morning, Mr. Chair and members. Dorothy Johnson with the California State Association of Counties. My colleague from the Urban Counties Caucus would also like to align her comments with my testimony and we are here in respectful opposition.  We believe there's a significant disconnect between the stated goals of this bill and what local agencies would be required to complete. It puts an agency on the hook even when we are in full compliance with statue and making payments on the on time, with no real benefit to our own local agencies. As was mentioned, this bill would require the posted payments to be put online and I believe the amendments wouldn't move it 21 days. However, this is creating requirements for items that are already public records. So we would suggest in lieu of creating this mandate, a costly mandate will drain sources from public agencies, that the subcontractor simply contacts that agency and requests a public record. That requires again no new law, no new statutes and, again, for the reasons of a duplicative and burdensome requirement, a mandate on local agencies respectfully oppose this measure and urge your no vote. Thank you. CURR: Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close. NEXT: I respectfully I ask for your aye vote. I'm very familiar with the Public Records Act issue to require a subcontractor to do a Public Records Act request just doesn't make logical sense. And the the entities that are most in charge of the information should be able to provide the information and do it in a way that doesn't require anybody to make contact with anybody. Posting it on your website, if you already have a website, does not seem like a burden. And we changed it to within 21 days because there was concern about having to post it very quickly, that would be a burden. We tried to take some of the burdens off oflocal government and so, with all due respect, I would disagree with the opposition and respectfully ask for your aye vote.",SpeakerPositionEnum.VICE_CHAIRMAN,SpeakerPositionEnum.NONLEGISLATOR,SpeakerPositionEnum.LEGISLATOR,1,1,0.3076923076923077,16,0,0,0,0,0,0,0,0,public_testimony
214,52363,CA_201720180AB1223,CA,9,101330,"I respectfully I ask for your aye vote. I'm very familiar with the Public Records Act issue to require a subcontractor to do a Public Records Act request just doesn't make logical sense. And the the entities that are most in charge of the information should be able to provide the information and do it in a way that doesn't require anybody to make contact with anybody. Posting it on your website, if you already have a website, does not seem like a burden. And we changed it to within 21 days because there was concern about having to post it very quickly, that would be a burden. We tried to take some of the burdens off oflocal government and so, with all due respect, I would disagree with the opposition and respectfully ask for your aye vote.","Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close.","Can I have a motion? Okay, do we have a motion? Okay we have a first and second. Let's call for the question. Come on.","PREV: Thank you. Anyone else in opposition? Questions for the Committee? Okay, ma'am, you may close. CURR: I respectfully I ask for your aye vote. I'm very familiar with the Public Records Act issue to require a subcontractor to do a Public Records Act request just doesn't make logical sense. And the the entities that are most in charge of the information should be able to provide the information and do it in a way that doesn't require anybody to make contact with anybody. Posting it on your website, if you already have a website, does not seem like a burden. And we changed it to within 21 days because there was concern about having to post it very quickly, that would be a burden. We tried to take some of the burdens off oflocal government and so, with all due respect, I would disagree with the opposition and respectfully ask for your aye vote. NEXT: Can I have a motion? Okay, do we have a motion? Okay we have a first and second. Let's call for the question. Come on.",SpeakerPositionEnum.LEGISLATOR,SpeakerPositionEnum.VICE_CHAIRMAN,SpeakerPositionEnum.VICE_CHAIRMAN,1,0,0.3461538461538461,141,0,0,0,0,1,0,2,0,vote
